"","labels","edge_id","mean_change_daily"
"64",1,386197,0.00113537902271878
"65",1,880632,0.00113537902271878
"66",1,870143,0.00113537902271878
"67",1,55681,0.00113537902271878
"68",1,455061,0.00113537902271878
"69",1,792527,0.00113537902271878
"70",1,655428,0.00113537902271878
"71",1,980683,0.00113537902271878
"72",1,980684,0.00113537902271878
"73",1,49814,0.00113537902271878
"74",1,703888,0.00113537902271878
"75",1,941998,0.00113537902271878
"76",1,455296,0.00113537902271878
"77",1,93027,0.00113537902271878
"78",1,403217,0.00113537902271878
"79",1,864724,0.00113537902271878
"80",1,863893,0.00113537902271878
"81",1,420368,0.00113537902271878
"82",1,89202,0.00113537902271878
"83",1,747408,0.00113537902271878
"84",1,1087063,0.00113537902271878
"85",1,613668,0.00113537902271878
"86",1,847535,0.00113537902271878
"87",1,51312,0.00113537902271878
"88",1,19762,0.00113537902271878
"89",1,730218,0.00113537902271878
"90",1,996633,0.00113537902271878
"91",1,864716,0.00113537902271878
"92",1,861444,0.00113537902271878
"93",1,431745,0.00113537902271878
"94",1,936558,0.00113537902271878
"95",1,130125,0.00113537902271878
"96",1,543360,0.00113537902271878
"97",1,497402,0.00113537902271878
"98",1,455059,0.00113537902271878
"99",1,882815,0.00113537902271878
"100",1,792526,0.00113537902271878
"101",1,884913,0.00113537902271878
"102",1,880532,0.00113537902271878
"103",1,808966,0.00113537902271878
"104",1,751729,0.00113537902271878
"105",1,494581,0.00113537902271878
"106",1,1009829,0.00113537902271878
"107",1,470929,0.00113537902271878
"108",1,545882,0.00113537902271878
"109",1,21625,0.00113537902271878
"110",1,728039,0.00113537902271878
"111",1,121511,0.00113537902271878
"112",1,455060,0.00113537902271878
"113",1,861149,0.00113537902271878
"114",1,860003,0.00113537902271878
"115",1,1010687,0.00113537902271878
"116",1,431753,0.00113537902271878
"117",1,983156,0.00113537902271878
"118",1,674435,0.00113537902271878
"119",1,847581,0.00113537902271878
"120",1,989803,0.00113537902271878
"121",1,88834,0.00113537902271878
"122",1,377248,0.00113537902271878
"123",1,1007099,0.00113537902271878
"124",1,896080,0.00113537902271878
"125",1,751733,0.00113537902271878
"126",1,705061,0.00113537902271878
"127",1,713806,0.00113537902271878
"128",1,137545,0.00113537902271878
"129",1,612600,0.00113537902271878
"130",1,121512,0.00113537902271878
"131",1,864044,0.00113537902271878
"132",1,384479,0.00113537902271878
"133",1,498820,0.00113537902271878
"134",1,92456,0.00113537902271878
"135",1,1006431,0.00113537902271878
"136",1,550695,0.00113537902271878
"137",1,839245,0.00113537902271878
"138",1,794927,0.00113537902271878
"139",1,752387,0.00113537902271878
"140",1,121469,0.00113537902271878
"141",1,730217,0.00113537902271878
"142",1,12838,0.00113537902271878
"143",1,690035,0.00113537902271878
"144",1,496026,0.00113537902271878
"145",1,635430,0.00113537902271878
"146",1,1080830,0.00113537902271878
"147",1,866992,0.00113537902271878
"148",1,420242,0.00113537902271878
"149",1,936553,0.00113537902271878
"150",1,420236,0.00113537902271878
"151",1,754515,0.00113537902271878
"152",1,12573,0.00113537902271878
"153",1,752842,0.00113537902271878
"154",1,666846,0.00113537902271878
"155",1,752623,0.00113537902271878
"156",1,989253,0.00113537902271878
"157",1,991994,0.00113537902271878
"158",1,859424,0.00113537902271878
"159",1,864050,0.00113537902271878
"160",1,130117,0.00113537902271878
"161",1,130119,0.00113537902271878
"162",1,426403,0.00113537902271878
"163",1,403826,0.00113537902271878
"164",1,887225,0.00113537902271878
"165",1,128292,0.00113537902271878
"166",1,1011294,0.00113537902271878
"167",1,976257,0.00113537902271878
"168",1,130129,0.00113537902271878
"169",1,1009277,0.00113537902271878
"170",1,857704,0.00113537902271878
"171",1,12841,0.00113537902271878
"172",1,674437,0.00113537902271878
"173",1,989931,0.00113537902271878
"174",1,574516,0.00113537902271878
"175",1,21626,0.00113537902271878
"176",1,863904,0.00113537902271878
"177",1,859467,0.00113537902271878
"178",1,816342,0.00113537902271878
"179",1,121473,0.00113537902271878
"180",1,839246,0.00113537902271878
"181",1,988648,0.00113537902271878
"182",1,121471,0.00113537902271878
"183",1,749075,0.00113537902271878
"184",1,886732,0.00113537902271878
"185",1,864046,0.00113537902271878
"186",1,866993,0.00113537902271878
"187",1,886684,0.00113537902271878
"188",1,847013,0.00113537902271878
"189",1,935127,0.00113537902271878
"190",1,866629,0.00113537902271878
"191",1,978061,0.00113537902271878
"192",1,616194,0.00113537902271878
"193",1,983136,0.00113537902271878
"194",1,987613,0.00113537902271878
"195",1,751728,0.00113537902271878
"196",1,964278,0.00113537902271878
"197",1,104909,0.00113537902271878
"198",1,498810,0.00113537902271878
"199",1,137544,0.00113537902271878
"200",1,377233,0.00113537902271878
"201",1,548497,0.00113537902271878
"202",1,674861,0.00113537902271878
"203",1,857054,0.00113537902271878
"204",1,1009891,0.00113537902271878
"205",1,987639,0.00113537902271878
"206",1,1028921,0.00113537902271878
"207",1,1010684,0.00113537902271878
"208",1,665954,0.00113537902271878
"209",1,729714,0.00113537902271878
"210",1,67094,0.00113537902271878
"211",1,1098865,0.00113537902271878
"212",1,998367,0.00113537902271878
"213",1,105187,0.00113537902271878
"214",1,980686,0.00113537902271878
"215",1,752281,0.00113537902271878
"216",1,980912,0.00113537902271878
"217",1,635429,0.00113537902271878
"218",1,862098,0.00113537902271878
"219",1,869544,0.00113537902271878
"220",1,557143,0.00113537902271878
"221",1,997163,0.00113537902271878
"222",1,713027,0.00113537902271878
"223",1,870945,0.00113537902271878
"224",1,410044,0.00113537902271878
"225",1,974850,0.00113537902271878
"226",1,128500,0.00113537902271878
"227",1,606026,0.00113537902271878
"228",1,1009817,0.00113537902271878
"229",1,877037,0.00113537902271878
"230",1,648364,0.00113537902271878
"231",1,1060344,0.00113537902271878
"232",1,860002,0.00113537902271878
"233",1,19763,0.00113537902271878
"234",1,754514,0.00113537902271878
"235",1,1010445,0.00113537902271878
"236",1,114658,0.00113537902271878
"237",1,498815,0.00113537902271878
"238",1,1010439,0.00113537902271878
"239",1,1010442,0.00113537902271878
"240",1,983146,0.00113537902271878
"241",1,422909,0.00113537902271878
"242",1,882816,0.00113537902271878
"243",1,883710,0.00113537902271878
"244",1,794721,0.00113537902271878
"245",1,882817,0.00113537902271878
"246",1,96714,0.00113537902271878
"247",1,403593,0.00113537902271878
"248",1,605086,0.00113537902271878
"249",1,936158,0.00113537902271878
"250",1,35590,0.00113537902271878
"251",1,747803,0.00113537902271878
"252",1,991993,0.00113537902271878
"253",1,864703,0.00113537902271878
"254",1,456357,0.00113537902271878
"255",1,456356,0.00113537902271878
"256",1,574515,0.00113537902271878
"257",1,864697,0.00113537902271878
"258",1,872635,0.00113537902271878
"259",1,885814,0.00113537902271878
"260",1,751690,0.00113537902271878
"261",1,121467,0.00113537902271878
"262",1,572831,0.00113537902271878
"263",1,863895,0.00113537902271878
"264",1,713036,0.00113537902271878
"265",1,576128,0.00113537902271878
"266",1,648362,0.00113537902271878
"267",1,498795,0.00113537902271878
"268",1,858406,0.00113537902271878
"269",1,115032,0.00113537902271878
"270",1,860511,0.00113537902271878
"271",1,31180,0.00113537902271878
"272",1,886723,0.00113537902271878
"273",1,987616,0.00113537902271878
"274",1,387863,0.00113537902271878
"275",1,1098859,0.00113537902271878
"276",1,498819,0.00113537902271878
"277",1,860001,0.00113537902271878
"278",1,974847,0.00113537902271878
"279",1,120487,0.00113537902271878
"280",1,130112,0.00113537902271878
"281",1,130115,0.00113537902271878
"282",1,67096,0.00113537902271878
"283",1,866999,0.00113537902271878
"284",1,867001,0.00113537902271878
"285",1,505367,0.00113537902271878
"286",1,867002,0.00113537902271878
"287",1,867004,0.00113537902271878
"288",1,867005,0.00113537902271878
"289",1,472745,0.00113537902271878
"290",1,639667,0.00113537902271878
"291",1,899961,0.00113537902271878
"292",1,81900,0.00113537902271878
"293",1,104910,0.00113537902271878
"294",1,1010511,0.00113537902271878
"295",1,384292,0.00113537902271878
"296",1,384293,0.00113537902271878
"297",1,914558,0.00113537902271878
"298",1,977453,0.00113537902271878
"299",1,847583,0.00113537902271878
"300",1,12840,0.00113537902271878
"301",1,121466,0.00113537902271878
"302",1,849104,0.00113537902271878
"303",1,572832,0.00113537902271878
"304",1,981087,0.00113537902271878
"305",1,1009684,0.00113537902271878
"306",1,1013776,0.00113537902271878
"307",1,674130,0.00113537902271878
"308",1,684775,0.00113537902271878
"309",1,380758,0.00113537902271878
"310",1,430286,0.00113537902271878
"311",1,808285,0.00113537902271878
"312",1,648352,0.00113537902271878
"313",1,974845,0.00113537902271878
"314",1,1009802,0.00113537902271878
"315",1,1006489,0.00113537902271878
"316",1,121506,0.00113537902271878
"317",1,90505,0.00113537902271878
"318",1,614922,0.00113537902271878
"319",1,90474,0.00113537902271878
"320",1,1006529,0.00113537902271878
"321",1,1028870,0.00113537902271878
"322",1,1010558,0.00113537902271878
"323",1,550874,0.00113537902271878
"324",1,657388,0.00113537902271878
"325",1,453519,0.00113537902271878
"326",1,36871,0.00113537902271878
"327",1,1006576,0.00113537902271878
"328",1,861142,0.00113537902271878
"329",1,108280,0.00113537902271878
"330",1,550878,0.00113537902271878
"331",1,868045,0.00113537902271878
"332",1,575135,0.00113537902271878
"333",1,423525,0.00113537902271878
"334",1,110174,0.00113537902271878
"335",1,641270,0.00113537902271878
"336",1,111224,0.00113537902271878
"337",1,880178,0.00113537902271878
"338",1,63873,0.00113537902271878
"339",1,990258,0.00113537902271878
"340",1,976271,0.00113537902271878
"341",1,859468,0.00113537902271878
"342",1,85926,0.00113537902271878
"343",1,879047,0.00113537902271878
"344",1,496962,0.00113537902271878
"345",1,996177,0.00113537902271878
"346",1,498794,0.00113537902271878
"347",1,838411,0.00113537902271878
"348",1,649384,0.00113537902271878
"349",1,498809,0.00113537902271878
"350",1,136220,0.00113537902271878
"351",1,1008669,0.00113537902271878
"352",1,128502,0.00113537902271878
"353",1,666844,0.00113537902271878
"354",1,19764,0.00113537902271878
"355",1,387170,0.00113537902271878
"356",1,731014,0.00113537902271878
"357",1,880200,0.00113537902271878
"358",1,987817,0.00113537902271878
"359",1,731016,0.00113537902271878
"360",1,427735,0.00113537902271878
"361",1,987819,0.00113537902271878
"362",1,731018,0.00113537902271878
"363",1,933852,0.00113537902271878
"364",1,1007101,0.00113537902271878
"365",1,794818,0.00113537902271878
"366",1,887563,0.00113537902271878
"367",1,130030,0.00113537902271878
"368",1,455305,0.00113537902271878
"369",1,1010824,0.00113537902271878
"370",1,430294,0.00113537902271878
"371",1,66834,0.00113537902271878
"372",1,574513,0.00113537902271878
"373",1,574514,0.00113537902271878
"374",1,635428,0.00113537902271878
"375",1,388419,0.00113537902271878
"376",1,880028,0.00113537902271878
"377",1,366988,0.00113537902271878
"378",1,456198,0.00113537902271878
"379",1,610643,0.00113537902271878
"380",1,434498,0.00113537902271878
"381",1,108213,0.00113537902271878
"382",1,121465,0.00113537902271878
"383",1,864072,0.00113537902271878
"384",1,867873,0.00113537902271878
"385",1,903780,0.00113537902271878
"386",1,838395,0.00113537902271878
"387",1,990635,0.00113537902271878
"388",1,386183,0.00113537902271878
"389",1,974842,0.00113537902271878
"390",1,666003,0.00113537902271878
"391",1,713790,0.00113537902271878
"392",1,128499,0.00113537902271878
"393",1,1007102,0.00113537902271878
"394",1,433253,0.00113537902271878
"395",1,815121,0.00113537902271878
"396",1,747362,0.00113537902271878
"397",1,387862,0.00113537902271878
"398",1,67092,0.00113537902271878
"399",1,749469,0.00113537902271878
"400",1,130111,0.00113537902271878
"401",1,120485,0.00113537902271878
"402",1,704977,0.00113537902271878
"403",1,1010498,0.00113537902271878
"404",1,403216,0.00113537902271878
"405",1,779520,0.00113537902271878
"406",1,779536,0.00113537902271878
"407",1,431611,0.00113537902271878
"408",1,27684,0.00113537902271878
"409",1,384437,0.00113537902271878
"410",1,130127,0.00113537902271878
"411",1,884662,0.00113537902271878
"412",1,422382,0.00113537902271878
"413",1,847491,0.00113537902271878
"414",1,883978,0.00113537902271878
"415",1,749498,0.00113537902271878
"416",1,943623,0.00113537902271878
"417",1,864683,0.00113537902271878
"418",1,864684,0.00113537902271878
"419",1,21622,0.00113537902271878
"420",1,1010515,0.00113537902271878
"421",1,96744,0.00113537902271878
"422",1,66309,0.00113537902271878
"423",1,64716,0.00113537902271878
"424",1,1009644,0.00113537902271878
"425",1,1005087,0.00113537902271878
"426",1,886313,0.00113537902271878
"427",1,981085,0.00113537902271878
"428",1,887341,0.00113537902271878
"429",1,80082,0.00113537902271878
"430",1,859919,0.00113537902271878
"431",1,128501,0.00113537902271878
"432",1,89619,0.00113537902271878
"433",1,498807,0.00113537902271878
"434",1,964277,0.00113537902271878
"435",1,703882,0.00113537902271878
"436",1,1098308,0.00113537902271878
"437",1,994171,0.00113537902271878
"438",1,121478,0.00113537902271878
"439",1,998945,0.00113537902271878
"440",1,666845,0.00113537902271878
"441",1,1009801,0.00113537902271878
"442",1,1007592,0.00113537902271878
"443",1,867789,0.00113537902271878
"444",1,1098864,0.00113537902271878
"445",1,706406,0.00113537902271878
"446",1,10460,0.00113537902271878
"447",1,121513,0.00113537902271878
"448",1,426966,0.00113537902271878
"449",1,455056,0.00113537902271878
"450",1,423518,0.00113537902271878
"451",1,423519,0.00113537902271878
"452",1,861144,0.00113537902271878
"453",1,574378,0.00113537902271878
"454",1,886295,0.00113537902271878
"455",1,861148,0.00113537902271878
"456",1,730219,0.00113537902271878
"457",1,14425,0.00113537902271878
"458",1,880167,0.00113537902271878
"459",1,837765,0.00113537902271878
"460",1,110417,0.00113537902271878
"461",1,58745,0.00113537902271878
"462",1,96745,0.00113537902271878
"463",1,869171,0.00113537902271878
"464",1,107057,0.00113537902271878
"465",1,903779,0.00113537902271878
"466",1,64717,0.00113537902271878
"467",1,672906,0.00113537902271878
"468",1,1083182,0.00113537902271878
"469",1,128493,0.00113537902271878
"470",1,1011929,0.00113537902271878
"471",1,35583,0.00113537902271878
"472",1,1005092,0.00113537902271878
"473",1,866986,0.00113537902271878
"474",1,633625,0.00113537902271878
"475",1,615873,0.00113537902271878
"476",1,698921,0.00113537902271878
"477",1,114659,0.00113537902271878
"478",1,616192,0.00113537902271878
"479",1,886390,0.00113537902271878
"480",1,387157,0.00113537902271878
"481",1,616193,0.00113537902271878
"482",1,864167,0.00113537902271878
"483",1,886542,0.00113537902271878
"484",1,989956,0.00113537902271878
"485",1,1007811,0.00113537902271878
"486",1,847015,0.00113537902271878
"487",1,1010826,0.00113537902271878
"488",1,857713,0.00113537902271878
"489",1,12574,0.00113537902271878
"490",1,20566,0.00113537902271878
"491",1,1007951,0.00113537902271878
"492",1,1044438,0.00113537902271878
"493",1,936162,0.00113537902271878
"494",1,557149,0.00113537902271878
"495",1,937336,0.00113537902271878
"496",1,574511,0.00113537902271878
"497",1,713876,0.00113537902271878
"498",1,936951,0.00113537902271878
"499",1,755837,0.00113537902271878
"500",1,1010731,0.00113537902271878
"501",1,1009075,0.00113537902271878
"502",1,1010518,0.00113537902271878
"503",1,867858,0.00113537902271878
"504",1,839794,0.00113537902271878
"505",1,672354,0.00113537902271878
"506",1,857441,0.00113537902271878
"507",1,430257,0.00113537902271878
"508",1,430258,0.00113537902271878
"509",1,384457,0.00113537902271878
"510",1,1010434,0.00113537902271878
"511",1,713762,0.00113537902271878
"512",1,1008668,0.00113537902271878
"513",1,26732,0.00113537902271878
"514",1,430280,0.00113537902271878
"515",1,576129,0.00113537902271878
"516",1,866988,0.00113537902271878
"517",1,104716,0.00113537902271878
"518",1,80962,0.00113537902271878
"519",1,815124,0.00113537902271878
"520",1,130110,0.00113537902271878
"521",1,120150,0.00113537902271878
"522",1,80963,0.00113537902271878
"523",1,605877,0.00113537902271878
"524",1,1009322,0.00113537902271878
"525",1,704994,0.00113537902271878
"526",1,1010500,0.00113537902271878
"527",1,866998,0.00113537902271878
"528",1,31514,0.00113537902271878
"529",1,542984,0.00113537902271878
"530",1,1009271,0.00113537902271878
"531",1,28974,0.00113537902271878
"532",1,706404,0.00113537902271878
"533",1,859398,0.00113537902271878
"534",1,859439,0.00113537902271878
"535",1,864677,0.00113537902271878
"536",1,104757,0.00113537902271878
"537",1,105186,0.00113537902271878
"538",1,499148,0.00113537902271878
"539",1,883982,0.00113537902271878
"540",1,610635,0.00113537902271878
"541",1,63872,0.00113537902271878
"542",1,574517,0.00113537902271878
"543",1,641308,0.00113537902271878
"544",1,639685,0.00113537902271878
"545",1,104518,0.00113537902271878
"546",1,31485,0.00113537902271878
"547",1,997161,0.00113537902271878
"548",1,31517,0.00113537902271878
"549",1,878172,0.00113537902271878
"550",1,1010943,0.00113537902271878
"551",1,815116,0.00113537902271878
"552",1,883996,0.00113537902271878
"553",1,580435,0.00113537902271878
"554",1,642753,0.00113537902271878
"555",1,989179,0.00113537902271878
"556",1,580433,0.00113537902271878
"557",1,640470,0.00113537902271878
"558",1,997331,0.00113537902271878
"559",1,611225,0.00113537902271878
"560",1,547104,0.00113537902271878
"561",1,859875,0.00113537902271878
"562",1,752385,0.00113537902271878
"563",1,868021,0.00113537902271878
"564",1,1010390,0.00113537902271878
"565",1,137546,0.00113537902271878
"566",1,989183,0.00113537902271878
"567",1,752389,0.00113537902271878
"568",1,657391,0.00113537902271878
"569",1,839691,0.00113537902271878
"570",1,866718,0.00113537902271878
"571",1,20568,0.00113537902271878
"572",1,582898,0.00113537902271878
"573",1,868044,0.00113537902271878
"574",1,410035,0.00113537902271878
"575",1,410043,0.00113537902271878
"576",1,20569,0.00113537902271878
"577",1,423527,0.00113537902271878
"578",1,690037,0.00113537902271878
"579",1,1011184,0.00113537902271878
"580",1,665984,0.00113537902271878
"581",1,17847,0.00113537902271878
"582",1,981079,0.00113537902271878
"583",1,880063,0.00113537902271878
"584",1,880175,0.00113537902271878
"585",1,538180,0.00113537902271878
"586",1,989791,0.00113537902271878
"587",1,89614,0.00113537902271878
"588",1,989793,0.00113537902271878
"589",1,108360,0.00113537902271878
"590",1,121470,0.00113537902271878
"591",1,997165,0.00113537902271878
"592",1,615190,0.00113537902271878
"593",1,879302,0.00113537902271878
"594",1,386217,0.00113537902271878
"595",1,615886,0.00113537902271878
"596",1,887031,0.00113537902271878
"597",1,752393,0.00113537902271878
"598",1,882807,0.00113537902271878
"599",1,542012,0.00113537902271878
"600",1,977805,0.00113537902271878
"601",1,534740,0.00113537902271878
"602",1,366226,0.00113537902271878
"603",1,366227,0.00113537902271878
"604",1,698922,0.00113537902271878
"605",1,538179,0.00113537902271878
"606",1,834171,0.00113537902271878
"607",1,857711,0.00113537902271878
"608",1,643114,0.00113537902271878
"609",1,1012895,0.00113537902271878
"610",1,868991,0.00113537902271878
"611",1,860021,0.00113537902271878
"612",1,896158,0.00113537902271878
"613",1,96717,0.00113537902271878
"614",1,66835,0.00113537902271878
"615",1,66833,0.00113537902271878
"616",1,12676,0.00113537902271878
"617",1,796375,0.00113537902271878
"618",1,635426,0.00113537902271878
"619",1,989801,0.00113537902271878
"620",1,879632,0.00113537902271878
"621",1,983183,0.00113537902271878
"622",1,383284,0.00113537902271878
"623",1,996682,0.00113537902271878
"624",1,611104,0.00113537902271878
"625",1,1009078,0.00113537902271878
"626",1,713026,0.00113537902271878
"627",1,990636,0.00113537902271878
"628",1,403212,0.00113537902271878
"629",1,73993,0.00113537902271878
"630",1,713024,0.00113537902271878
"631",1,18751,0.00113537902271878
"632",1,30156,0.00113537902271878
"633",1,128498,0.00113537902271878
"634",1,996175,0.00113537902271878
"635",1,996179,0.00113537902271878
"636",1,545900,0.00113537902271878
"637",1,62477,0.00113537902271878
"638",1,866989,0.00113537902271878
"639",1,498806,0.00113537902271878
"640",1,815123,0.00113537902271878
"641",1,120148,0.00113537902271878
"642",1,618144,0.00113537902271878
"643",1,836797,0.00113537902271878
"644",1,120486,0.00113537902271878
"645",1,435774,0.00113537902271878
"646",1,1009323,0.00113537902271878
"647",1,866996,0.00113537902271878
"648",1,120488,0.00113537902271878
"649",1,705016,0.00113537902271878
"650",1,1010502,0.00113537902271878
"651",1,867000,0.00113537902271878
"652",1,837225,0.00113537902271878
"653",1,425928,0.00113537902271878
"654",1,837227,0.00113537902271878
"655",1,837946,0.00113537902271878
"656",1,130126,0.00113537902271878
"657",1,914552,0.00113537902271878
"658",1,24687,0.00113537902271878
"659",1,10071,0.00113537902271878
"660",1,646088,0.00113537902271878
"661",1,978332,0.00113537902271878
"662",1,1012202,0.00113537902271878
"663",1,882412,0.00113537902271878
"664",1,1010516,0.00113537902271878
"665",1,106953,0.00113537902271878
"666",1,1009636,0.00113537902271878
"667",1,33135,0.00113537902271878
"668",1,418754,0.00113537902271878
"669",1,597452,0.00113537902271878
"670",1,546817,0.00113537902271878
"671",1,765156,0.00113537902271878
"672",1,1013775,0.00113537902271878
"673",1,839220,0.00113537902271878
"674",1,862105,0.00113537902271878
"675",1,369249,0.00113537902271878
"676",1,881065,0.00113537902271878
"677",1,839297,0.00113537902271878
"678",1,580434,0.00113537902271878
"679",1,862107,0.00113537902271878
"680",1,715376,0.00113537902271878
"681",1,39538,0.00113537902271878
"682",1,648360,0.00113537902271878
"683",1,614927,0.00113537902271878
"684",1,1028862,0.00113537902271878
"685",1,121508,0.00113537902271878
"686",1,1006569,0.00113537902271878
"687",1,859880,0.00113537902271878
"688",1,51569,0.00113537902271878
"689",1,377237,0.00113537902271878
"690",1,839689,0.00113537902271878
"691",1,870405,0.00113537902271878
"692",1,423506,0.00113537902271878
"693",1,36869,0.00113537902271878
"694",1,36870,0.00113537902271878
"695",1,376550,0.00113537902271878
"696",1,1031609,0.00113537902271878
"697",1,870944,0.00113537902271878
"698",1,423526,0.00113537902271878
"699",1,880159,0.00113537902271878
"700",1,17848,0.00113537902271878
"701",1,581148,0.00113537902271878
"702",1,427011,0.00113537902271878
"703",1,914557,0.00113537902271878
"704",1,455138,0.00113537902271878
"705",1,89213,0.00113537902271878
"706",1,857444,0.00113537902271878
"707",1,66307,0.00113537902271878
"708",1,1005077,0.00113537902271878
"709",1,665991,0.00113537902271878
"710",1,26913,0.00113537902271878
"711",1,862097,0.00113537902271878
"712",1,8096,0.00113537902271878
"713",1,428021,0.00113537902271878
"714",1,880184,0.00113537902271878
"715",1,89728,0.00113537902271878
"716",1,978053,0.00113537902271878
"717",1,698626,0.00113537902271878
"718",1,965487,0.00113537902271878
"719",1,859988,0.00113537902271878
"720",1,885205,0.00113537902271878
"721",1,987818,0.00113537902271878
"722",1,554251,0.00113537902271878
"723",1,122147,0.00113537902271878
"724",1,871708,0.00113537902271878
"725",1,987606,0.00113537902271878
"726",1,420161,0.00113537902271878
"727",1,631631,0.00113537902271878
"728",1,88832,0.00113537902271878
"729",1,49815,0.00113537902271878
"730",1,1008034,0.00113537902271878
"731",1,88835,0.00113537902271878
"732",1,1083197,0.00113537902271878
"733",1,748924,0.00113537902271878
"734",1,420246,0.00113537902271878
"735",1,640429,0.00113537902271878
"736",1,936557,0.00113537902271878
"737",1,128577,0.00113537902271878
"738",1,557150,0.00113537902271878
"739",1,1008044,0.00113537902271878
"740",1,383283,0.00113537902271878
"741",1,863900,0.00113537902271878
"742",1,1010928,0.00113537902271878
"743",1,885352,0.00113537902271878
"744",1,871732,0.00113537902271878
"745",1,1090584,0.00113537902271878
"746",1,872633,0.00113537902271878
"747",1,859469,0.00113537902271878
"748",1,990259,0.00113537902271878
"749",1,418784,0.00113537902271878
"750",1,635437,0.00113537902271878
"751",1,990262,0.00113537902271878
"752",1,847014,0.00113537902271878
"753",1,996176,0.00113537902271878
"754",1,635461,0.00113537902271878
"755",1,79706,0.00113537902271878
"756",1,45874,0.00113537902271878
"757",1,752812,0.00113537902271878
"758",1,866987,0.00113537902271878
"759",1,1021582,0.00113537902271878
"760",1,493705,0.00113537902271878
"761",1,1009150,0.00113537902271878
"762",1,749467,0.00113537902271878
"763",1,887390,0.00113537902271878
"764",1,62479,0.00113537902271878
"765",1,1013085,0.00113537902271878
"766",1,618145,0.00113537902271878
"767",1,837078,0.00113537902271878
"768",1,837217,0.00113537902271878
"769",1,864671,0.00113537902271878
"770",1,864662,0.00113537902271878
"771",1,994725,0.00113537902271878
"772",1,864669,0.00113537902271878
"773",1,32009,0.00113537902271878
"774",1,542987,0.00113537902271878
"775",1,673725,0.00113537902271878
"776",1,749495,0.00113537902271878
"777",1,947928,0.00113537902271878
"778",1,947983,0.00113537902271878
"779",1,639671,0.00113537902271878
"780",1,864682,0.00113537902271878
"781",1,884918,0.00113537902271878
"782",1,660584,0.00113537902271878
"783",1,91987,0.00113537902271878
"784",1,796328,0.00113537902271878
"785",1,996681,0.00113537902271878
"786",1,880025,0.00113537902271878
"787",1,988634,0.00113537902271878
"788",1,1081104,0.00113537902271878
"789",1,864066,0.00113537902271878
"790",1,61141,0.00113537902271878
"791",1,386203,0.00113537902271878
"792",1,426239,0.00113537902271878
"793",1,996829,0.00113537902271878
"794",1,369326,0.00113537902271878
"795",1,760130,0.00113537902271878
"796",1,35074,0.00113537902271878
"797",1,369250,0.00113537902271878
"798",1,964275,0.00113537902271878
"799",1,796354,0.00113537902271878
"800",1,666842,0.00113537902271878
"801",1,4590,0.00113537902271878
"802",1,1009799,0.00113537902271878
"803",1,85924,0.00113537902271878
"804",1,451995,0.00113537902271878
"805",1,1098312,0.00113537902271878
"806",1,64714,0.00113537902271878
"807",1,665977,0.00113537902271878
"808",1,666847,0.00113537902271878
"809",1,998951,0.00113537902271878
"810",1,998952,0.00113537902271878
"811",1,115467,0.00113537902271878
"812",1,957528,0.00113537902271878
"813",1,643799,0.00113537902271878
"814",1,529049,0.00113537902271878
"815",1,868989,0.00113537902271878
"816",1,26121,0.00113537902271878
